000|124|620000|543|846|2019-01-01
001|174|870000|558|806|2019-01-02
002|251|1255000|543|875|2019-01-03
003|450|2250000|555|804|2019-01-04
004|673|3365000|541|889|2019-01-05
005|958|4790000|501|880|2019-01-06
006|409|2045000|501|869|2019-01-07
007|105|525000|516|846|2019-01-08
008|265|1325000|568|833|2019-01-09
009|610|3050000|545|843|2019-01-10
010|115|575000|554|839|2019-01-11
011|814|4070000|540|815|2019-01-12
012|268|1340000|545|834|2019-01-13
013|501|2505000|582|897|2019-01-14
014|500|2500000|527|830|2019-01-15
015|861|4305000|524|886|2019-01-16
016|763|3815000|505|804|2019-01-17
017|132|660000|523|890|2019-01-18
018|211|1055000|521|893|2019-01-19
019|365|1825000|582|817|2019-01-20
020|525|2625000|571|809|2019-01-21
021|440|2200000|505|811|2019-01-22
022|725|3625000|577|876|2019-01-23
023|382|1910000|559|886|2019-01-24
024|697|3485000|599|879|2019-01-25
025|926|4630000|578|834|2019-01-26
026|302|1510000|530|810|2019-01-27
027|531|2655000|565|819|2019-01-28
028|974|4870000|516|895|2019-01-29
029|653|3265000|548|821|2019-01-30
030|827|4135000|516|886|2019-01-31
031|377|1885000|560|839|2019-02-01
032|311|1555000|534|830|2019-02-02
033|329|1645000|539|834|2019-02-03
034|999|4995000|533|809|2019-02-04
035|124|620000|542|835|2019-02-05
036|453|2265000|578|859|2019-02-06
037|154|770000|524|889|2019-02-07
038|471|2355000|553|861|2019-02-08
039|371|1855000|576|884|2019-02-09
040|858|4290000|558|830|2019-02-10
041|216|1080000|572|801|2019-02-11
042|373|1865000|511|816|2019-02-12
043|128|640000|511|883|2019-02-13
044|104|520000|525|885|2019-02-14
045|199|995000|505|857|2019-02-15
046|458|2290000|535|863|2019-02-16
047|175|875000|584|812|2019-02-17
048|774|3870000|539|896|2019-02-18
049|639|3195000|564|884|2019-02-19
050|412|2060000|560|854|2019-02-20
051|632|3160000|540|809|2019-02-21
052|304|1520000|587|827|2019-02-22
053|113|565000|533|856|2019-02-23
054|764|3820000|599|830|2019-02-24
055|279|1395000|521|854|2019-02-25
056|395|1975000|562|879|2019-02-26
057|738|3690000|508|859|2019-02-27
058|752|3760000|546|879|2019-02-28
059|419|2095000|579|837|2019-03-01
060|452|2260000|589|802|2019-03-02
061|449|2245000|565|864|2019-03-03
062|621|3105000|531|816|2019-03-04
063|983|4915000|534|824|2019-03-05
064|166|830000|571|873|2019-03-06
065|696|3480000|531|893|2019-03-07
066|796|3980000|564|808|2019-03-08
067|274|1370000|585|847|2019-03-09
068|449|2245000|504|832|2019-03-10
069|147|735000|533|822|2019-03-11
070|235|1175000|519|879|2019-03-12
071|403|2015000|579|845|2019-03-13
072|435|2175000|549|889|2019-03-14
073|541|2705000|542|890|2019-03-15
