000|691|8292000|513|822|2019-01-01
001|263|3156000|513|822|2019-01-02
002|345|4140000|532|854|2019-01-03
003|197|2364000|516|823|2019-01-04
004|371|4452000|509|823|2019-01-05
005|702|8424000|587|857|2019-01-06
006|855|10260000|524|854|2019-01-07
007|995|11940000|522|826|2019-01-08
008|916|10992000|590|898|2019-01-09
009|233|2796000|543|825|2019-01-10
010|270|3240000|529|833|2019-01-11
011|512|6144000|540|800|2019-01-12
012|556|6672000|508|863|2019-01-13
013|967|11604000|503|817|2019-01-14
014|993|11916000|538|838|2019-01-15
015|651|7812000|525|808|2019-01-16
016|923|11076000|519|856|2019-01-17
017|113|1356000|509|847|2019-01-18
018|361|4332000|575|850|2019-01-19
019|193|2316000|507|816|2019-01-20
020|540|6480000|594|891|2019-01-21
021|578|6936000|564|878|2019-01-22
022|376|4512000|567|803|2019-01-23
023|896|10752000|548|896|2019-01-24
024|354|4248000|563|852|2019-01-25
025|968|11616000|578|817|2019-01-26
026|771|9252000|537|830|2019-01-27
027|361|4332000|572|849|2019-01-28
028|493|5916000|536|806|2019-01-29
029|481|5772000|552|812|2019-01-30
030|981|11772000|576|892|2019-01-31
031|557|6684000|571|836|2019-02-01
032|964|11568000|505|853|2019-02-02
033|454|5448000|518|859|2019-02-03
034|441|5292000|594|896|2019-02-04
035|653|7836000|561|899|2019-02-05
036|575|6900000|558|802|2019-02-06
037|484|5808000|560|855|2019-02-07
038|419|5028000|597|851|2019-02-08
039|470|5640000|524|845|2019-02-09
040|865|10380000|509|827|2019-02-10
041|228|2736000|510|801|2019-02-11
042|970|11640000|514|897|2019-02-12
043|215|2580000|515|819|2019-02-13
044|832|9984000|548|862|2019-02-14
045|935|11220000|551|893|2019-02-15
046|373|4476000|537|816|2019-02-16
047|590|7080000|522|895|2019-02-17
048|413|4956000|581|897|2019-02-18
049|164|1968000|551|820|2019-02-19
050|205|2460000|526|876|2019-02-20
051|963|11556000|554|817|2019-02-21
052|128|1536000|563|896|2019-02-22
053|106|1272000|599|898|2019-02-23
054|683|8196000|561|822|2019-02-24
055|680|8160000|555|825|2019-02-25
056|473|5676000|581|860|2019-02-26
057|961|11532000|550|822|2019-02-27
058|783|9396000|580|809|2019-02-28
059|315|3780000|591|818|2019-03-01
060|668|8016000|538|835|2019-03-02
061|335|4020000|550|861|2019-03-03
062|981|11772000|586|839|2019-03-04
063|222|2664000|501|874|2019-03-05
064|554|6648000|548|872|2019-03-06
065|309|3708000|512|818|2019-03-07
066|140|1680000|588|833|2019-03-08
067|224|2688000|560|879|2019-03-09
068|301|3612000|514|841|2019-03-10
069|572|6864000|589|809|2019-03-11
070|221|2652000|528|839|2019-03-12
071|245|2940000|591|855|2019-03-13
072|872|10464000|505|832|2019-03-14
073|923|11076000|554|891|2019-03-15
