000|252|378000|539|875|2019-01-01
001|297|445500|556|825|2019-01-02
002|824|1236000|541|801|2019-01-03
003|328|492000|505|824|2019-01-04
004|519|778500|562|870|2019-01-05
005|802|1203000|572|831|2019-01-06
006|696|1044000|562|844|2019-01-07
007|982|1473000|525|808|2019-01-08
008|664|996000|519|886|2019-01-09
009|790|1185000|580|899|2019-01-10
010|832|1248000|556|897|2019-01-11
011|560|840000|578|806|2019-01-12
012|354|531000|536|844|2019-01-13
013|910|1365000|547|897|2019-01-14
014|321|481500|531|831|2019-01-15
015|435|652500|551|880|2019-01-16
016|863|1294500|593|823|2019-01-17
017|190|285000|588|897|2019-01-18
018|408|612000|518|850|2019-01-19
019|452|678000|526|819|2019-01-20
020|579|868500|551|800|2019-01-21
021|509|763500|571|870|2019-01-22
022|399|598500|515|814|2019-01-23
023|614|921000|518|842|2019-01-24
024|161|241500|556|878|2019-01-25
025|979|1468500|582|800|2019-01-26
026|807|1210500|593|842|2019-01-27
027|463|694500|542|889|2019-01-28
028|353|529500|527|819|2019-01-29
029|201|301500|524|858|2019-01-30
030|770|1155000|523|860|2019-01-31
031|563|844500|513|852|2019-02-01
032|255|382500|545|821|2019-02-02
033|111|166500|593|824|2019-02-03
034|338|507000|544|873|2019-02-04
035|958|1437000|566|815|2019-02-05
036|761|1141500|575|806|2019-02-06
037|210|315000|561|889|2019-02-07
038|824|1236000|540|854|2019-02-08
039|159|238500|529|811|2019-02-09
040|500|750000|505|899|2019-02-10
041|469|703500|526|881|2019-02-11
042|319|478500|511|810|2019-02-12
043|165|247500|500|803|2019-02-13
044|274|411000|582|820|2019-02-14
045|784|1176000|541|822|2019-02-15
046|824|1236000|568|836|2019-02-16
047|906|1359000|584|842|2019-02-17
048|775|1162500|597|858|2019-02-18
049|806|1209000|512|865|2019-02-19
050|331|496500|550|864|2019-02-20
051|371|556500|524|846|2019-02-21
052|454|681000|575|882|2019-02-22
053|256|384000|542|879|2019-02-23
054|845|1267500|575|882|2019-02-24
055|573|859500|583|803|2019-02-25
056|579|868500|556|881|2019-02-26
057|742|1113000|570|854|2019-02-27
058|117|175500|509|854|2019-02-28
059|222|333000|506|869|2019-03-01
060|743|1114500|564|873|2019-03-02
061|273|409500|530|871|2019-03-03
062|565|847500|558|831|2019-03-04
063|707|1060500|597|898|2019-03-05
064|565|847500|555|871|2019-03-06
065|746|1119000|532|811|2019-03-07
066|969|1453500|503|877|2019-03-08
067|353|529500|588|860|2019-03-09
068|867|1300500|507|848|2019-03-10
069|495|742500|545|865|2019-03-11
070|138|207000|553|870|2019-03-12
071|374|561000|507|816|2019-03-13
072|664|996000|598|838|2019-03-14
073|848|1272000|518|826|2019-03-15
