000|129|90300|529|820|2019-01-01
001|691|483700|531|811|2019-01-02
002|678|474600|510|854|2019-01-03
003|718|502600|550|852|2019-01-04
004|188|131600|598|886|2019-01-05
005|874|611800|540|890|2019-01-06
006|166|116200|569|883|2019-01-07
007|178|124600|541|844|2019-01-08
008|836|585200|519|874|2019-01-09
009|771|539700|538|874|2019-01-10
010|601|420700|510|824|2019-01-11
011|784|548800|526|838|2019-01-12
012|876|613200|518|883|2019-01-13
013|554|387800|583|882|2019-01-14
014|645|451500|542|838|2019-01-15
015|949|664300|576|809|2019-01-16
016|807|564900|589|823|2019-01-17
017|166|116200|577|814|2019-01-18
018|156|109200|575|897|2019-01-19
019|164|114800|578|829|2019-01-20
020|325|227500|590|865|2019-01-21
021|327|228900|579|890|2019-01-22
022|735|514500|501|815|2019-01-23
023|398|278600|572|812|2019-01-24
024|710|497000|573|817|2019-01-25
025|757|529900|519|854|2019-01-26
026|855|598500|536|895|2019-01-27
027|146|102200|586|820|2019-01-28
028|474|331800|570|825|2019-01-29
029|290|203000|538|886|2019-01-30
030|708|495600|590|852|2019-01-31
031|337|235900|545|809|2019-02-01
032|958|670600|565|825|2019-02-02
033|308|215600|530|802|2019-02-03
034|114|79800|525|878|2019-02-04
035|223|156100|522|878|2019-02-05
036|605|423500|596|807|2019-02-06
037|795|556500|523|808|2019-02-07
038|847|592900|509|849|2019-02-08
039|148|103600|500|881|2019-02-09
040|291|203700|529|837|2019-02-10
041|371|259700|515|883|2019-02-11
042|247|172900|569|834|2019-02-12
043|534|373800|574|883|2019-02-13
044|643|450100|550|860|2019-02-14
045|613|429100|544|876|2019-02-15
046|844|590800|599|898|2019-02-16
047|632|442400|549|853|2019-02-17
048|541|378700|586|834|2019-02-18
049|120|84000|596|868|2019-02-19
050|142|99400|550|879|2019-02-20
051|545|381500|505|818|2019-02-21
052|462|323400|581|853|2019-02-22
053|735|514500|591|838|2019-02-23
054|839|587300|579|825|2019-02-24
055|867|606900|570|847|2019-02-25
056|303|212100|547|803|2019-02-26
057|106|74200|524|881|2019-02-27
058|596|417200|527|829|2019-02-28
059|728|509600|562|829|2019-03-01
060|790|553000|578|826|2019-03-02
061|223|156100|586|842|2019-03-03
062|839|587300|593|841|2019-03-04
063|138|96600|506|870|2019-03-05
064|604|422800|579|860|2019-03-06
065|958|670600|527|800|2019-03-07
066|925|647500|588|804|2019-03-08
067|794|555800|598|858|2019-03-09
068|301|210700|596|808|2019-03-10
069|433|303100|596|877|2019-03-11
070|576|403200|549|886|2019-03-12
071|711|497700|536|884|2019-03-13
072|921|644700|587|892|2019-03-14
073|483|338100|508|851|2019-03-15
