000|868|1302000|575|815|2019-01-01
001|194|291000|530|893|2019-01-02
002|465|697500|555|828|2019-01-03
003|894|1341000|560|885|2019-01-04
004|334|501000|524|886|2019-01-05
005|687|1030500|518|820|2019-01-06
006|532|798000|547|822|2019-01-07
007|521|781500|532|867|2019-01-08
008|435|652500|565|845|2019-01-09
009|878|1317000|563|829|2019-01-10
010|409|613500|557|883|2019-01-11
011|473|709500|571|888|2019-01-12
012|742|1113000|527|867|2019-01-13
013|285|427500|558|812|2019-01-14
014|267|400500|513|884|2019-01-15
015|917|1375500|539|819|2019-01-16
016|264|396000|539|857|2019-01-17
017|987|1480500|588|850|2019-01-18
018|132|198000|563|866|2019-01-19
019|968|1452000|556|816|2019-01-20
020|213|319500|534|863|2019-01-21
021|871|1306500|527|810|2019-01-22
022|406|609000|555|803|2019-01-23
023|535|802500|518|816|2019-01-24
024|461|691500|582|834|2019-01-25
025|979|1468500|556|818|2019-01-26
026|999|1498500|540|828|2019-01-27
027|242|363000|539|818|2019-01-28
028|552|828000|500|831|2019-01-29
029|173|259500|516|846|2019-01-30
030|308|462000|530|866|2019-01-31
031|613|919500|553|892|2019-02-01
032|560|840000|533|888|2019-02-02
033|842|1263000|586|883|2019-02-03
034|858|1287000|559|835|2019-02-04
035|348|522000|509|829|2019-02-05
036|755|1132500|595|873|2019-02-06
037|715|1072500|507|863|2019-02-07
038|363|544500|534|833|2019-02-08
039|831|1246500|522|834|2019-02-09
040|345|517500|581|883|2019-02-10
041|594|891000|569|802|2019-02-11
042|652|978000|521|806|2019-02-12
043|983|1474500|565|877|2019-02-13
044|753|1129500|530|817|2019-02-14
045|266|399000|514|849|2019-02-15
046|816|1224000|513|883|2019-02-16
047|665|997500|510|827|2019-02-17
048|701|1051500|532|831|2019-02-18
049|461|691500|559|827|2019-02-19
050|741|1111500|533|899|2019-02-20
051|346|519000|536|826|2019-02-21
052|519|778500|521|852|2019-02-22
053|982|1473000|525|812|2019-02-23
054|190|285000|552|856|2019-02-24
055|245|367500|513|898|2019-02-25
056|223|334500|542|856|2019-02-26
057|302|453000|596|895|2019-02-27
058|917|1375500|553|822|2019-02-28
059|849|1273500|540|869|2019-03-01
060|667|1000500|549|835|2019-03-02
061|755|1132500|549|880|2019-03-03
062|531|796500|509|815|2019-03-04
063|635|952500|536|878|2019-03-05
064|649|973500|544|889|2019-03-06
065|140|210000|574|831|2019-03-07
066|182|273000|595|875|2019-03-08
067|192|288000|503|883|2019-03-09
068|944|1416000|513|860|2019-03-10
069|956|1434000|537|820|2019-03-11
070|391|586500|592|808|2019-03-12
071|404|606000|561|899|2019-03-13
072|591|886500|593|880|2019-03-14
073|586|879000|590|887|2019-03-15
