000|342|273600|514|821|2019-01-01
001|860|688000|583|804|2019-01-02
002|585|468000|537|822|2019-01-03
003|365|292000|578|831|2019-01-04
004|712|569600|545|897|2019-01-05
005|521|416800|516|892|2019-01-06
006|687|549600|500|838|2019-01-07
007|771|616800|597|883|2019-01-08
008|656|524800|501|890|2019-01-09
009|821|656800|535|823|2019-01-10
010|464|371200|510|885|2019-01-11
011|624|499200|556|897|2019-01-12
012|453|362400|531|832|2019-01-13
013|934|747200|585|831|2019-01-14
014|910|728000|596|862|2019-01-15
015|902|721600|578|895|2019-01-16
016|891|712800|597|834|2019-01-17
017|562|449600|534|820|2019-01-18
018|394|315200|520|855|2019-01-19
019|741|592800|571|844|2019-01-20
020|683|546400|500|894|2019-01-21
021|966|772800|518|823|2019-01-22
022|681|544800|528|841|2019-01-23
023|283|226400|566|811|2019-01-24
024|494|395200|503|832|2019-01-25
025|900|720000|574|808|2019-01-26
026|334|267200|519|825|2019-01-27
027|534|427200|545|855|2019-01-28
028|531|424800|515|895|2019-01-29
029|706|564800|502|870|2019-01-30
030|509|407200|532|867|2019-01-31
031|992|793600|501|825|2019-02-01
032|246|196800|566|888|2019-02-02
033|165|132000|579|818|2019-02-03
034|647|517600|532|825|2019-02-04
035|161|128800|510|821|2019-02-05
036|596|476800|522|858|2019-02-06
037|619|495200|522|810|2019-02-07
038|865|692000|591|802|2019-02-08
039|208|166400|556|806|2019-02-09
040|733|586400|583|892|2019-02-10
041|169|135200|500|878|2019-02-11
042|350|280000|519|820|2019-02-12
043|220|176000|541|834|2019-02-13
044|261|208800|593|882|2019-02-14
045|989|791200|545|806|2019-02-15
046|247|197600|506|804|2019-02-16
047|957|765600|582|839|2019-02-17
048|773|618400|525|896|2019-02-18
049|951|760800|505|858|2019-02-19
050|202|161600|581|852|2019-02-20
051|428|342400|588|878|2019-02-21
052|233|186400|514|885|2019-02-22
053|479|383200|534|874|2019-02-23
054|776|620800|517|845|2019-02-24
055|700|560000|588|809|2019-02-25
056|351|280800|548|811|2019-02-26
057|260|208000|503|821|2019-02-27
058|241|192800|553|852|2019-02-28
059|428|342400|588|819|2019-03-01
060|818|654400|594|872|2019-03-02
061|249|199200|575|897|2019-03-03
062|237|189600|571|895|2019-03-04
063|722|577600|505|899|2019-03-05
064|202|161600|533|809|2019-03-06
065|906|724800|542|870|2019-03-07
066|220|176000|562|879|2019-03-08
067|773|618400|587|873|2019-03-09
068|744|595200|525|827|2019-03-10
069|276|220800|517|849|2019-03-11
070|787|629600|541|872|2019-03-12
071|527|421600|583|803|2019-03-13
072|445|356000|555|863|2019-03-14
073|249|199200|544|800|2019-03-15
