000|211|633000|510|824|2019-01-01
001|175|525000|505|855|2019-01-02
002|978|2934000|513|874|2019-01-03
003|352|1056000|503|855|2019-01-04
004|968|2904000|534|841|2019-01-05
005|526|1578000|594|878|2019-01-06
006|691|2073000|569|872|2019-01-07
007|361|1083000|540|847|2019-01-08
008|646|1938000|515|821|2019-01-09
009|339|1017000|501|817|2019-01-10
010|605|1815000|542|872|2019-01-11
011|219|657000|541|896|2019-01-12
012|918|2754000|574|877|2019-01-13
013|566|1698000|501|835|2019-01-14
014|666|1998000|590|823|2019-01-15
015|436|1308000|571|812|2019-01-16
016|533|1599000|535|816|2019-01-17
017|266|798000|545|890|2019-01-18
018|359|1077000|568|892|2019-01-19
019|274|822000|512|866|2019-01-20
020|765|2295000|548|806|2019-01-21
021|555|1665000|522|833|2019-01-22
022|305|915000|526|821|2019-01-23
023|562|1686000|500|812|2019-01-24
024|804|2412000|585|866|2019-01-25
025|446|1338000|569|892|2019-01-26
026|777|2331000|512|860|2019-01-27
027|900|2700000|517|815|2019-01-28
028|186|558000|545|883|2019-01-29
029|452|1356000|548|829|2019-01-30
030|537|1611000|595|802|2019-01-31
031|282|846000|591|843|2019-02-01
032|866|2598000|510|840|2019-02-02
033|707|2121000|598|846|2019-02-03
034|583|1749000|510|857|2019-02-04
035|815|2445000|509|828|2019-02-05
036|810|2430000|505|800|2019-02-06
037|426|1278000|550|881|2019-02-07
038|939|2817000|561|828|2019-02-08
039|547|1641000|597|894|2019-02-09
040|647|1941000|538|828|2019-02-10
041|621|1863000|545|812|2019-02-11
042|317|951000|560|840|2019-02-12
043|609|1827000|594|875|2019-02-13
044|905|2715000|575|869|2019-02-14
045|982|2946000|548|896|2019-02-15
046|677|2031000|507|863|2019-02-16
047|921|2763000|583|818|2019-02-17
048|348|1044000|527|894|2019-02-18
049|815|2445000|574|848|2019-02-19
050|212|636000|560|800|2019-02-20
051|923|2769000|509|800|2019-02-21
052|180|540000|518|831|2019-02-22
053|912|2736000|535|826|2019-02-23
054|911|2733000|504|818|2019-02-24
055|229|687000|590|803|2019-02-25
056|123|369000|579|848|2019-02-26
057|376|1128000|510|834|2019-02-27
058|208|624000|564|834|2019-02-28
059|293|879000|562|842|2019-03-01
060|480|1440000|527|853|2019-03-02
061|512|1536000|586|834|2019-03-03
062|464|1392000|537|825|2019-03-04
063|739|2217000|510|889|2019-03-05
064|417|1251000|533|807|2019-03-06
065|597|1791000|582|871|2019-03-07
066|295|885000|540|821|2019-03-08
067|550|1650000|516|837|2019-03-09
068|533|1599000|552|880|2019-03-10
069|232|696000|588|843|2019-03-11
070|339|1017000|512|858|2019-03-12
071|489|1467000|567|896|2019-03-13
072|120|360000|518|889|2019-03-14
073|879|2637000|539|884|2019-03-15
