000|373|186500|573|813|2019-01-01
001|766|383000|509|808|2019-01-02
002|577|288500|510|872|2019-01-03
003|707|353500|559|839|2019-01-04
004|833|416500|572|826|2019-01-05
005|262|131000|539|887|2019-01-06
006|501|250500|506|844|2019-01-07
007|220|110000|589|854|2019-01-08
008|844|422000|578|882|2019-01-09
009|478|239000|542|883|2019-01-10
010|179|89500|589|873|2019-01-11
011|670|335000|537|860|2019-01-12
012|982|491000|575|864|2019-01-13
013|997|498500|573|875|2019-01-14
014|896|448000|579|840|2019-01-15
015|148|74000|562|846|2019-01-16
016|835|417500|579|811|2019-01-17
017|259|129500|575|861|2019-01-18
018|152|76000|563|810|2019-01-19
019|356|178000|578|865|2019-01-20
020|719|359500|544|821|2019-01-21
021|673|336500|587|854|2019-01-22
022|731|365500|526|863|2019-01-23
023|676|338000|573|888|2019-01-24
024|842|421000|594|860|2019-01-25
025|273|136500|555|854|2019-01-26
026|935|467500|515|825|2019-01-27
027|540|270000|570|819|2019-01-28
028|859|429500|541|868|2019-01-29
029|128|64000|554|830|2019-01-30
030|491|245500|599|858|2019-01-31
031|948|474000|577|831|2019-02-01
032|861|430500|568|851|2019-02-02
033|225|112500|523|877|2019-02-03
034|604|302000|554|871|2019-02-04
035|769|384500|507|816|2019-02-05
036|191|95500|505|871|2019-02-06
037|991|495500|519|889|2019-02-07
038|201|100500|598|837|2019-02-08
039|137|68500|509|895|2019-02-09
040|353|176500|514|814|2019-02-10
041|152|76000|516|868|2019-02-11
042|710|355000|575|809|2019-02-12
043|928|464000|557|869|2019-02-13
044|251|125500|595|859|2019-02-14
045|679|339500|572|804|2019-02-15
046|894|447000|525|884|2019-02-16
047|607|303500|595|892|2019-02-17
048|207|103500|526|896|2019-02-18
049|820|410000|520|815|2019-02-19
050|931|465500|519|829|2019-02-20
051|868|434000|541|822|2019-02-21
052|596|298000|508|877|2019-02-22
053|146|73000|561|811|2019-02-23
054|682|341000|593|875|2019-02-24
055|430|215000|556|803|2019-02-25
056|577|288500|561|864|2019-02-26
057|312|156000|561|830|2019-02-27
058|650|325000|541|807|2019-02-28
059|727|363500|588|872|2019-03-01
060|341|170500|564|801|2019-03-02
061|644|322000|500|842|2019-03-03
062|663|331500|563|835|2019-03-04
063|644|322000|598|886|2019-03-05
064|987|493500|573|861|2019-03-06
065|771|385500|562|850|2019-03-07
066|400|200000|566|854|2019-03-08
067|630|1260000|594|869|2019-03-09
068|601|1202000|515|815|2019-03-10
069|653|1306000|527|880|2019-03-11
070|597|1194000|556|815|2019-03-12
071|331|662000|560|831|2019-03-13
072|428|856000|552|831|2019-03-14
073|176|88000|538|813|2019-03-15
