000|237|355500|527|809|2019-01-01
001|404|606000|582|865|2019-01-02
002|513|769500|536|822|2019-01-03
003|215|322500|590|832|2019-01-04
004|190|285000|540|897|2019-01-05
005|131|196500|588|888|2019-01-06
006|667|1000500|527|843|2019-01-07
007|744|1116000|596|838|2019-01-08
008|954|1431000|566|878|2019-01-09
009|352|528000|544|892|2019-01-10
010|601|901500|501|898|2019-01-11
011|296|444000|531|887|2019-01-12
012|448|672000|538|801|2019-01-13
013|267|400500|584|846|2019-01-14
014|868|1302000|569|885|2019-01-15
015|308|462000|538|869|2019-01-16
016|848|1272000|538|830|2019-01-17
017|528|792000|580|813|2019-01-18
018|475|712500|548|899|2019-01-19
019|809|1213500|585|833|2019-01-20
020|690|1035000|575|834|2019-01-21
021|970|1455000|574|880|2019-01-22
022|659|988500|568|842|2019-01-23
023|900|1350000|555|845|2019-01-24
024|121|181500|552|882|2019-01-25
025|324|486000|576|859|2019-01-26
026|463|694500|568|805|2019-01-27
027|244|366000|529|872|2019-01-28
028|111|166500|561|827|2019-01-29
029|619|928500|566|840|2019-01-30
030|342|513000|558|872|2019-01-31
031|874|1311000|584|896|2019-02-01
032|493|739500|526|866|2019-02-02
033|409|613500|560|815|2019-02-03
034|585|877500|566|838|2019-02-04
035|366|549000|510|876|2019-02-05
036|564|846000|515|892|2019-02-06
037|507|760500|539|867|2019-02-07
038|408|612000|503|884|2019-02-08
039|932|1398000|547|804|2019-02-09
040|803|1204500|521|868|2019-02-10
041|231|346500|587|844|2019-02-11
042|364|546000|513|883|2019-02-12
043|395|592500|575|802|2019-02-13
044|749|1123500|595|881|2019-02-14
045|862|1293000|568|864|2019-02-15
046|970|1455000|586|829|2019-02-16
047|573|859500|577|859|2019-02-17
048|454|681000|527|819|2019-02-18
049|996|1494000|574|834|2019-02-19
050|904|1356000|589|846|2019-02-20
051|532|798000|551|843|2019-02-21
052|534|801000|583|850|2019-02-22
053|264|396000|552|886|2019-02-23
054|542|813000|508|885|2019-02-24
055|584|876000|524|810|2019-02-25
056|801|1201500|524|826|2019-02-26
057|561|841500|594|889|2019-02-27
058|241|361500|534|802|2019-02-28
059|370|555000|583|857|2019-03-01
060|694|1041000|531|846|2019-03-02
061|468|702000|539|840|2019-03-03
062|103|154500|571|826|2019-03-04
063|490|735000|594|885|2019-03-05
064|692|1038000|575|831|2019-03-06
065|763|1144500|593|837|2019-03-07
066|854|1281000|549|891|2019-03-08
067|221|331500|588|866|2019-03-09
068|743|1114500|563|861|2019-03-10
069|898|1347000|559|882|2019-03-11
070|527|790500|539|855|2019-03-12
071|518|777000|517|871|2019-03-13
072|602|903000|573|865|2019-03-14
073|414|621000|514|880|2019-03-15
