000|362|724000|518|875|2019-01-01
001|800|1600000|576|888|2019-01-02
002|143|286000|517|830|2019-01-03
003|234|468000|570|806|2019-01-04
004|666|1332000|569|864|2019-01-05
005|292|584000|569|827|2019-01-06
006|806|1612000|528|879|2019-01-07
007|590|1180000|537|875|2019-01-08
008|254|508000|502|899|2019-01-09
009|199|398000|571|819|2019-01-10
010|774|1548000|507|873|2019-01-11
011|841|1682000|582|822|2019-01-12
012|614|1228000|536|857|2019-01-13
013|912|1824000|536|844|2019-01-14
014|838|1676000|505|841|2019-01-15
015|277|554000|593|890|2019-01-16
016|196|392000|576|855|2019-01-17
017|367|734000|525|862|2019-01-18
018|857|1714000|507|887|2019-01-19
019|235|470000|531|863|2019-01-20
020|636|1272000|519|880|2019-01-21
021|542|1084000|545|805|2019-01-22
022|193|386000|551|809|2019-01-23
023|273|546000|572|841|2019-01-24
024|849|1698000|552|867|2019-01-25
025|275|550000|594|823|2019-01-26
026|277|554000|575|803|2019-01-27
027|997|1994000|525|806|2019-01-28
028|321|642000|553|801|2019-01-29
029|287|574000|516|844|2019-01-30
030|378|756000|533|892|2019-01-31
031|732|1464000|527|879|2019-02-01
032|399|798000|503|820|2019-02-02
033|817|1634000|523|848|2019-02-03
034|654|1308000|589|816|2019-02-04
035|194|388000|548|833|2019-02-05
036|455|910000|556|832|2019-02-06
037|581|1162000|552|836|2019-02-07
038|581|1162000|554|822|2019-02-08
039|572|1144000|565|808|2019-02-09
040|854|1708000|585|891|2019-02-10
041|261|522000|564|866|2019-02-11
042|952|1904000|570|874|2019-02-12
043|602|1204000|582|819|2019-02-13
044|273|546000|592|853|2019-02-14
045|140|280000|597|851|2019-02-15
046|910|1820000|567|813|2019-02-16
047|800|1600000|535|875|2019-02-17
048|885|1770000|539|854|2019-02-18
049|142|284000|518|896|2019-02-19
050|245|490000|586|828|2019-02-20
051|998|1996000|503|806|2019-02-21
052|162|324000|501|885|2019-02-22
053|131|262000|514|846|2019-02-23
054|636|1272000|595|859|2019-02-24
055|827|1654000|583|843|2019-02-25
056|765|1530000|586|805|2019-02-26
057|752|1504000|552|866|2019-02-27
058|564|1128000|516|894|2019-02-28
059|385|770000|509|814|2019-03-01
060|303|606000|522|842|2019-03-02
061|894|1788000|523|868|2019-03-03
062|674|1348000|564|855|2019-03-04
063|216|432000|512|870|2019-03-05
064|576|1152000|591|809|2019-03-06
065|737|1474000|525|823|2019-03-07
066|819|1638000|516|859|2019-03-08
067|655|1310000|521|853|2019-03-09
068|636|1272000|564|817|2019-03-10
069|894|1788000|530|891|2019-03-11
070|362|724000|548|818|2019-03-12
071|561|1122000|579|830|2019-03-13
072|470|940000|569|807|2019-03-14
073|136|272000|567|804|2019-03-15
