000|359|1077000|515|830|2019-01-01
001|116|348000|551|853|2019-01-02
002|293|879000|529|814|2019-01-03
003|625|1875000|529|800|2019-01-04
004|836|2508000|545|802|2019-01-05
005|332|996000|598|801|2019-01-06
006|395|1185000|516|896|2019-01-07
007|497|1491000|528|831|2019-01-08
008|774|2322000|571|819|2019-01-09
009|587|1761000|587|857|2019-01-10
010|598|1794000|518|860|2019-01-11
011|356|1068000|501|896|2019-01-12
012|106|318000|556|886|2019-01-13
013|143|429000|544|876|2019-01-14
014|605|1815000|558|827|2019-01-15
015|406|1218000|517|860|2019-01-16
016|795|2385000|504|838|2019-01-17
017|721|2163000|511|810|2019-01-18
018|620|1860000|590|866|2019-01-19
019|236|708000|506|898|2019-01-20
020|438|1314000|525|811|2019-01-21
021|813|2439000|542|814|2019-01-22
022|437|1311000|589|863|2019-01-23
023|724|2172000|581|897|2019-01-24
024|139|417000|576|859|2019-01-25
025|334|1002000|507|822|2019-01-26
026|325|975000|590|839|2019-01-27
027|790|2370000|575|879|2019-01-28
028|308|924000|539|876|2019-01-29
029|508|1524000|569|841|2019-01-30
030|596|1788000|507|863|2019-01-31
031|125|375000|570|823|2019-02-01
032|740|2220000|552|801|2019-02-02
033|774|2322000|511|810|2019-02-03
034|592|1776000|588|819|2019-02-04
035|639|1917000|551|858|2019-02-05
036|682|2046000|528|892|2019-02-06
037|134|402000|564|823|2019-02-07
038|895|2685000|548|857|2019-02-08
039|631|1893000|506|849|2019-02-09
040|971|2913000|530|858|2019-02-10
041|552|1656000|509|838|2019-02-11
042|307|921000|509|858|2019-02-12
043|856|2568000|570|852|2019-02-13
044|366|1098000|538|809|2019-02-14
045|200|600000|593|888|2019-02-15
046|515|1545000|529|868|2019-02-16
047|724|2172000|599|827|2019-02-17
048|100|300000|510|801|2019-02-18
049|115|345000|578|867|2019-02-19
050|796|2388000|513|897|2019-02-20
051|288|864000|514|812|2019-02-21
052|177|531000|587|825|2019-02-22
053|987|2961000|521|809|2019-02-23
054|190|570000|529|872|2019-02-24
055|395|1185000|582|860|2019-02-25
056|995|2985000|551|801|2019-02-26
057|984|2952000|575|851|2019-02-27
058|891|2673000|582|826|2019-02-28
059|441|1323000|577|860|2019-03-01
060|989|2967000|554|896|2019-03-02
061|855|2565000|529|853|2019-03-03
062|827|2481000|576|831|2019-03-04
063|425|1275000|586|877|2019-03-05
064|155|465000|551|880|2019-03-06
065|459|1377000|536|817|2019-03-07
066|677|2031000|501|839|2019-03-08
067|407|1221000|565|837|2019-03-09
068|281|843000|557|818|2019-03-10
069|459|1377000|578|891|2019-03-11
070|420|1260000|560|800|2019-03-12
071|249|747000|576|824|2019-03-13
072|629|1887000|506|870|2019-03-14
073|819|2457000|594|867|2019-03-15
