000|195|195000|518|855|2019-01-01
001|541|541000|527|895|2019-01-02
002|449|449000|530|863|2019-01-03
003|199|199000|529|875|2019-01-04
004|978|978000|544|861|2019-01-05
005|469|469000|530|866|2019-01-06
006|403|403000|529|816|2019-01-07
007|214|214000|512|810|2019-01-08
008|174|174000|536|884|2019-01-09
009|816|816000|545|873|2019-01-10
010|337|337000|582|852|2019-01-11
011|743|743000|578|893|2019-01-12
012|691|691000|521|819|2019-01-13
013|261|261000|539|850|2019-01-14
014|843|843000|501|850|2019-01-15
015|313|313000|599|851|2019-01-16
016|251|251000|543|858|2019-01-17
017|746|746000|541|878|2019-01-18
018|523|523000|532|861|2019-01-19
019|470|470000|522|889|2019-01-20
020|948|948000|590|895|2019-01-21
021|934|934000|550|821|2019-01-22
022|946|946000|506|804|2019-01-23
023|479|479000|572|867|2019-01-24
024|283|283000|523|831|2019-01-25
025|633|633000|597|855|2019-01-26
026|723|723000|553|875|2019-01-27
027|615|615000|513|889|2019-01-28
028|578|578000|587|838|2019-01-29
029|944|944000|533|840|2019-01-30
030|173|173000|581|839|2019-01-31
031|142|142000|511|872|2019-02-01
032|677|677000|576|860|2019-02-02
033|217|217000|502|812|2019-02-03
034|467|467000|574|830|2019-02-04
035|795|795000|526|832|2019-02-05
036|406|406000|541|800|2019-02-06
037|977|977000|554|898|2019-02-07
038|836|836000|565|879|2019-02-08
039|989|989000|502|822|2019-02-09
040|660|660000|546|802|2019-02-10
041|502|502000|587|880|2019-02-11
042|709|709000|502|852|2019-02-12
043|748|748000|548|858|2019-02-13
044|281|281000|509|869|2019-02-14
045|752|752000|550|869|2019-02-15
046|953|953000|528|826|2019-02-16
047|952|952000|552|854|2019-02-17
048|107|107000|544|807|2019-02-18
049|327|327000|506|898|2019-02-19
050|879|879000|530|858|2019-02-20
051|997|997000|523|888|2019-02-21
052|531|531000|565|888|2019-02-22
053|838|838000|572|829|2019-02-23
054|687|687000|587|806|2019-02-24
055|698|698000|569|819|2019-02-25
056|284|284000|553|890|2019-02-26
057|532|532000|591|808|2019-02-27
058|615|615000|567|808|2019-02-28
059|990|990000|533|845|2019-03-01
060|741|741000|548|872|2019-03-02
061|732|732000|577|863|2019-03-03
062|686|686000|558|851|2019-03-04
063|484|484000|521|890|2019-03-05
064|110|110000|556|879|2019-03-06
065|159|159000|500|834|2019-03-07
066|975|975000|593|852|2019-03-08
067|111|111000|547|861|2019-03-09
068|807|807000|548|846|2019-03-10
069|485|485000|595|811|2019-03-11
070|116|116000|539|847|2019-03-12
071|260|260000|577|848|2019-03-13
072|363|363000|530|809|2019-03-14
073|496|496000|568|859|2019-03-15
