000|821|16420000|546|818|2019-01-01
001|886|17720000|505|820|2019-01-02
002|744|14880000|509|864|2019-01-03
003|184|3680000|522|896|2019-01-04
004|928|18560000|570|890|2019-01-05
005|206|4120000|540|894|2019-01-06
006|768|15360000|577|884|2019-01-07
007|573|11460000|590|811|2019-01-08
008|761|15220000|522|890|2019-01-09
009|529|10580000|578|875|2019-01-10
010|876|17520000|533|883|2019-01-11
011|987|19740000|503|808|2019-01-12
012|292|5840000|568|835|2019-01-13
013|674|13480000|526|874|2019-01-14
014|325|6500000|506|866|2019-01-15
015|618|12360000|512|823|2019-01-16
016|179|3580000|569|861|2019-01-17
017|565|11300000|543|817|2019-01-18
018|294|5880000|575|877|2019-01-19
019|778|15560000|507|801|2019-01-20
020|982|19640000|503|805|2019-01-21
021|717|14340000|507|804|2019-01-22
022|444|8880000|514|823|2019-01-23
023|949|18980000|533|825|2019-01-24
024|134|2680000|508|849|2019-01-25
025|762|15240000|566|807|2019-01-26
026|658|13160000|599|801|2019-01-27
027|738|14760000|524|836|2019-01-28
028|780|15600000|575|818|2019-01-29
029|393|7860000|559|801|2019-01-30
030|191|3820000|553|874|2019-01-31
031|286|5720000|548|805|2019-02-01
032|420|8400000|525|878|2019-02-02
033|710|14200000|595|829|2019-02-03
034|393|7860000|585|858|2019-02-04
035|248|4960000|511|879|2019-02-05
036|231|4620000|502|863|2019-02-06
037|149|2980000|551|844|2019-02-07
038|929|18580000|514|859|2019-02-08
039|827|16540000|552|860|2019-02-09
040|785|15700000|566|871|2019-02-10
041|873|17460000|538|849|2019-02-11
042|337|6740000|598|884|2019-02-12
043|270|5400000|551|851|2019-02-13
044|935|18700000|558|876|2019-02-14
045|202|4040000|588|892|2019-02-15
046|682|13640000|563|805|2019-02-16
047|753|15060000|536|829|2019-02-17
048|441|8820000|596|812|2019-02-18
049|679|13580000|521|846|2019-02-19
050|178|3560000|502|816|2019-02-20
051|522|10440000|542|890|2019-02-21
052|748|14960000|515|875|2019-02-22
053|559|11180000|510|854|2019-02-23
054|701|14020000|585|844|2019-02-24
055|555|11100000|534|889|2019-02-25
056|173|3460000|577|889|2019-02-26
057|553|11060000|597|822|2019-02-27
058|184|3680000|576|851|2019-02-28
059|394|7880000|597|883|2019-03-01
060|378|7560000|595|840|2019-03-02
061|851|17020000|576|817|2019-03-03
062|327|6540000|538|890|2019-03-04
063|552|11040000|563|817|2019-03-05
064|665|13300000|515|831|2019-03-06
065|820|16400000|585|849|2019-03-07
066|995|19900000|586|821|2019-03-08
067|799|15980000|554|809|2019-03-09
068|142|2840000|540|845|2019-03-10
069|658|13160000|533|866|2019-03-11
070|404|8080000|586|829|2019-03-12
071|538|10760000|572|824|2019-03-13
072|197|3940000|587|820|2019-03-14
073|426|8520000|592|896|2019-03-15
