000|221|5525000|561|851|2019-01-01
001|742|18550000|589|895|2019-01-02
002|134|3350000|567|893|2019-01-03
003|539|13475000|596|842|2019-01-04
004|384|9600000|589|832|2019-01-05
005|839|20975000|552|864|2019-01-06
006|558|13950000|509|860|2019-01-07
007|240|6000000|595|830|2019-01-08
008|580|14500000|597|801|2019-01-09
009|635|15875000|513|813|2019-01-10
010|316|7900000|504|879|2019-01-11
011|850|21250000|502|808|2019-01-12
012|809|20225000|542|881|2019-01-13
013|267|6675000|512|846|2019-01-14
014|126|3150000|574|869|2019-01-15
015|760|19000000|583|844|2019-01-16
016|298|7450000|532|886|2019-01-17
017|771|19275000|540|830|2019-01-18
018|338|8450000|571|890|2019-01-19
019|257|6425000|536|830|2019-01-20
020|542|13550000|524|878|2019-01-21
021|573|14325000|565|838|2019-01-22
022|600|15000000|591|849|2019-01-23
023|588|14700000|592|800|2019-01-24
024|119|2975000|556|843|2019-01-25
025|629|15725000|508|893|2019-01-26
026|834|20850000|587|829|2019-01-27
027|790|19750000|556|817|2019-01-28
028|894|22350000|555|810|2019-01-29
029|828|20700000|503|875|2019-01-30
030|729|18225000|501|875|2019-01-31
031|120|3000000|592|870|2019-02-01
032|354|8850000|518|893|2019-02-02
033|755|18875000|543|871|2019-02-03
034|930|23250000|549|811|2019-02-04
035|571|14275000|545|858|2019-02-05
036|456|11400000|596|871|2019-02-06
037|103|2575000|594|865|2019-02-07
038|530|13250000|506|867|2019-02-08
039|485|12125000|504|842|2019-02-09
040|760|19000000|571|836|2019-02-10
041|633|15825000|599|825|2019-02-11
042|336|8400000|514|816|2019-02-12
043|730|18250000|574|842|2019-02-13
044|124|3100000|508|889|2019-02-14
045|449|11225000|565|814|2019-02-15
046|599|14975000|522|829|2019-02-16
047|619|15475000|568|883|2019-02-17
048|929|23225000|538|802|2019-02-18
049|234|5850000|511|815|2019-02-19
050|184|4600000|526|835|2019-02-20
051|339|8475000|546|842|2019-02-21
052|179|4475000|571|859|2019-02-22
053|989|24725000|586|872|2019-02-23
054|118|2950000|590|831|2019-02-24
055|319|7975000|507|854|2019-02-25
056|395|9875000|562|890|2019-02-26
057|853|21325000|548|833|2019-02-27
058|265|6625000|578|806|2019-02-28
059|212|5300000|547|803|2019-03-01
060|597|14925000|560|866|2019-03-02
061|441|11025000|553|860|2019-03-03
062|262|6550000|564|834|2019-03-04
063|545|13625000|572|867|2019-03-05
064|792|19800000|531|889|2019-03-06
065|104|2600000|525|864|2019-03-07
066|617|15425000|548|806|2019-03-08
067|142|3550000|541|862|2019-03-09
068|449|11225000|542|804|2019-03-10
069|881|22025000|502|807|2019-03-11
070|426|10650000|543|885|2019-03-12
071|442|11050000|553|845|2019-03-13
072|163|4075000|540|897|2019-03-14
073|370|9250000|517|817|2019-03-15
