000|747|5229000|502|898|2019-01-01
001|148|1036000|536|826|2019-01-02
002|469|3283000|521|881|2019-01-03
003|672|4704000|506|864|2019-01-04
004|943|6601000|593|893|2019-01-05
005|912|6384000|516|833|2019-01-06
006|419|2933000|533|887|2019-01-07
007|278|1946000|596|831|2019-01-08
008|881|6167000|508|849|2019-01-09
009|693|4851000|518|836|2019-01-10
010|136|952000|539|861|2019-01-11
011|618|4326000|555|893|2019-01-12
012|377|2639000|539|826|2019-01-13
013|435|3045000|577|839|2019-01-14
014|488|3416000|593|872|2019-01-15
015|942|6594000|506|848|2019-01-16
016|538|3766000|526|824|2019-01-17
017|492|3444000|574|845|2019-01-18
018|597|4179000|517|864|2019-01-19
019|616|4312000|537|877|2019-01-20
020|878|6146000|595|854|2019-01-21
021|140|980000|584|876|2019-01-22
022|321|2247000|558|811|2019-01-23
023|144|1008000|555|811|2019-01-24
024|760|5320000|502|844|2019-01-25
025|477|3339000|501|807|2019-01-26
026|559|3913000|539|875|2019-01-27
027|423|2961000|588|826|2019-01-28
028|602|4214000|548|863|2019-01-29
029|355|2485000|528|833|2019-01-30
030|307|2149000|593|801|2019-01-31
031|411|2877000|503|805|2019-02-01
032|597|4179000|509|840|2019-02-02
033|858|6006000|587|891|2019-02-03
034|236|1652000|524|885|2019-02-04
035|135|945000|551|883|2019-02-05
036|283|1981000|523|889|2019-02-06
037|224|1568000|592|855|2019-02-07
038|140|980000|591|852|2019-02-08
039|944|6608000|575|813|2019-02-09
040|711|4977000|539|848|2019-02-10
041|610|4270000|515|820|2019-02-11
042|271|1897000|568|863|2019-02-12
043|371|2597000|569|854|2019-02-13
044|536|3752000|548|861|2019-02-14
045|919|6433000|560|879|2019-02-15
046|964|6748000|551|821|2019-02-16
047|319|2233000|504|829|2019-02-17
048|700|4900000|564|879|2019-02-18
049|559|3913000|512|844|2019-02-19
050|434|3038000|567|819|2019-02-20
051|739|5173000|546|859|2019-02-21
052|699|4893000|503|810|2019-02-22
053|535|3745000|513|807|2019-02-23
054|195|1365000|563|800|2019-02-24
055|872|6104000|597|888|2019-02-25
056|597|4179000|586|884|2019-02-26
057|309|2163000|584|822|2019-02-27
058|952|6664000|544|838|2019-02-28
059|185|1295000|581|843|2019-03-01
060|274|1918000|513|858|2019-03-02
061|904|6328000|543|831|2019-03-03
062|688|4816000|500|882|2019-03-04
063|104|728000|524|835|2019-03-05
064|881|6167000|585|843|2019-03-06
065|906|6342000|568|843|2019-03-07
066|394|2758000|559|889|2019-03-08
067|969|6783000|578|806|2019-03-09
068|692|4844000|545|820|2019-03-10
069|574|4018000|597|853|2019-03-11
070|939|6573000|590|833|2019-03-12
071|674|4718000|572|853|2019-03-13
072|134|938000|564|819|2019-03-14
073|829|5803000|596|886|2019-03-15
