000|358|2148000|521|890|2019-01-01
001|180|1080000|575|854|2019-01-02
002|455|2730000|563|826|2019-01-03
003|794|4764000|500|850|2019-01-04
004|708|4248000|530|825|2019-01-05
005|448|2688000|571|861|2019-01-06
006|371|2226000|536|836|2019-01-07
007|876|5256000|576|829|2019-01-08
008|327|1962000|500|816|2019-01-09
009|874|5244000|583|861|2019-01-10
010|469|2814000|520|825|2019-01-11
011|555|3330000|540|890|2019-01-12
012|103|618000|531|802|2019-01-13
013|355|2130000|562|875|2019-01-14
014|710|4260000|516|801|2019-01-15
015|391|2346000|562|875|2019-01-16
016|821|4926000|573|865|2019-01-17
017|571|3426000|577|876|2019-01-18
018|787|4722000|566|827|2019-01-19
019|830|4980000|527|832|2019-01-20
020|742|4452000|567|830|2019-01-21
021|962|5772000|508|870|2019-01-22
022|438|2628000|516|863|2019-01-23
023|219|1314000|531|875|2019-01-24
024|591|3546000|538|826|2019-01-25
025|367|2202000|511|848|2019-01-26
026|144|864000|593|853|2019-01-27
027|691|4146000|565|897|2019-01-28
028|561|3366000|577|834|2019-01-29
029|372|2232000|594|826|2019-01-30
030|358|2148000|501|812|2019-01-31
031|475|2850000|572|886|2019-02-01
032|778|4668000|580|854|2019-02-02
033|514|3084000|520|841|2019-02-03
034|125|750000|589|897|2019-02-04
035|670|4020000|593|800|2019-02-05
036|838|5028000|576|821|2019-02-06
037|631|3786000|563|875|2019-02-07
038|717|4302000|517|868|2019-02-08
039|886|5316000|592|868|2019-02-09
040|696|4176000|562|885|2019-02-10
041|758|4548000|506|800|2019-02-11
042|254|1524000|512|884|2019-02-12
043|699|4194000|506|873|2019-02-13
044|529|3174000|526|897|2019-02-14
045|814|4884000|584|830|2019-02-15
046|485|2910000|526|847|2019-02-16
047|191|1146000|501|897|2019-02-17
048|666|3996000|522|863|2019-02-18
049|756|4536000|584|800|2019-02-19
050|698|4188000|580|821|2019-02-20
051|965|5790000|543|842|2019-02-21
052|686|4116000|527|816|2019-02-22
053|739|4434000|566|866|2019-02-23
054|544|3264000|556|846|2019-02-24
055|745|4470000|554|827|2019-02-25
056|983|5898000|536|840|2019-02-26
057|249|1494000|501|811|2019-02-27
058|211|1266000|515|888|2019-02-28
059|386|2316000|589|872|2019-03-01
060|471|2826000|506|824|2019-03-02
061|577|3462000|524|843|2019-03-03
062|326|1956000|506|826|2019-03-04
063|788|4728000|551|861|2019-03-05
064|120|720000|565|838|2019-03-06
065|728|4368000|575|896|2019-03-07
066|373|2238000|518|847|2019-03-08
067|772|4632000|532|826|2019-03-09
068|320|1920000|518|836|2019-03-10
069|557|3342000|515|809|2019-03-11
070|869|5214000|580|820|2019-03-12
071|541|3246000|553|839|2019-03-13
072|834|5004000|589|873|2019-03-14
073|185|1110000|546|838|2019-03-15
