000|485|4850000|507|871|2019-01-01
001|500|5000000|579|849|2019-01-02
002|262|2620000|524|806|2019-01-03
003|487|4870000|513|841|2019-01-04
004|407|4070000|572|832|2019-01-05
005|712|7120000|558|858|2019-01-06
006|840|8400000|545|834|2019-01-07
007|268|2680000|545|888|2019-01-08
008|905|9050000|592|843|2019-01-09
009|140|1400000|553|869|2019-01-10
010|632|6320000|537|894|2019-01-11
011|333|3330000|511|874|2019-01-12
012|412|4120000|574|889|2019-01-13
013|854|8540000|502|867|2019-01-14
014|864|8640000|546|821|2019-01-15
015|558|5580000|537|848|2019-01-16
016|335|3350000|552|846|2019-01-17
017|550|5500000|575|873|2019-01-18
018|105|1050000|561|813|2019-01-19
019|410|4100000|553|878|2019-01-20
020|567|5670000|577|819|2019-01-21
021|812|8120000|551|840|2019-01-22
022|314|3140000|520|862|2019-01-23
023|415|4150000|591|825|2019-01-24
024|907|9070000|504|831|2019-01-25
025|986|9860000|588|860|2019-01-26
026|938|9380000|503|841|2019-01-27
027|341|3410000|570|805|2019-01-28
028|706|7060000|534|807|2019-01-29
029|703|7030000|515|812|2019-01-30
030|693|6930000|526|805|2019-01-31
031|183|1830000|508|852|2019-02-01
032|996|9960000|500|867|2019-02-02
033|984|9840000|592|871|2019-02-03
034|689|6890000|546|852|2019-02-04
035|775|7750000|585|811|2019-02-05
036|485|4850000|547|808|2019-02-06
037|940|9400000|501|833|2019-02-07
038|490|4900000|541|851|2019-02-08
039|874|8740000|513|832|2019-02-09
040|652|6520000|545|811|2019-02-10
041|276|2760000|537|880|2019-02-11
042|804|8040000|592|808|2019-02-12
043|909|9090000|575|888|2019-02-13
044|681|6810000|554|817|2019-02-14
045|776|7760000|570|873|2019-02-15
046|372|3720000|528|878|2019-02-16
047|175|1750000|527|820|2019-02-17
048|343|3430000|516|887|2019-02-18
049|406|4060000|590|870|2019-02-19
050|361|3610000|529|820|2019-02-20
051|975|9750000|531|832|2019-02-21
052|452|4520000|547|874|2019-02-22
053|440|4400000|584|863|2019-02-23
054|970|9700000|515|843|2019-02-24
055|753|7530000|529|852|2019-02-25
056|632|6320000|528|854|2019-02-26
057|157|1570000|552|814|2019-02-27
058|673|6730000|547|894|2019-02-28
059|841|8410000|565|844|2019-03-01
060|508|5080000|552|894|2019-03-02
061|153|1530000|526|833|2019-03-03
062|189|1890000|551|899|2019-03-04
063|176|1760000|530|834|2019-03-05
064|376|3760000|545|860|2019-03-06
065|342|3420000|557|899|2019-03-07
066|905|9050000|554|891|2019-03-08
067|657|6570000|584|806|2019-03-09
068|396|3960000|507|844|2019-03-10
069|528|5280000|590|886|2019-03-11
070|531|5310000|511|819|2019-03-12
071|320|3200000|577|873|2019-03-13
072|567|5670000|578|820|2019-03-14
073|892|8920000|523|839|2019-03-15
