000|403|8060000|537|854|2019-01-01
001|700|14000000|574|887|2019-01-02
002|273|5460000|562|846|2019-01-03
003|582|11640000|570|831|2019-01-04
004|979|19580000|505|836|2019-01-05
005|109|2180000|571|840|2019-01-06
006|276|5520000|540|829|2019-01-07
007|258|5160000|575|864|2019-01-08
008|668|13360000|586|842|2019-01-09
009|343|6860000|582|815|2019-01-10
010|157|3140000|527|860|2019-01-11
011|885|17700000|533|899|2019-01-12
012|603|12060000|518|819|2019-01-13
013|228|4560000|541|802|2019-01-14
014|293|5860000|596|802|2019-01-15
015|687|13740000|563|811|2019-01-16
016|363|7260000|570|844|2019-01-17
017|103|2060000|560|815|2019-01-18
018|536|10720000|578|890|2019-01-19
019|855|17100000|582|890|2019-01-20
020|312|6240000|553|815|2019-01-21
021|697|13940000|599|870|2019-01-22
022|602|12040000|510|870|2019-01-23
023|974|19480000|535|828|2019-01-24
024|723|14460000|577|842|2019-01-25
025|518|10360000|524|802|2019-01-26
026|285|5700000|537|810|2019-01-27
027|903|18060000|511|875|2019-01-28
028|308|6160000|570|828|2019-01-29
029|693|13860000|505|853|2019-01-30
030|198|3960000|588|875|2019-01-31
031|238|4760000|526|836|2019-02-01
032|660|13200000|561|847|2019-02-02
033|689|13780000|587|850|2019-02-03
034|201|4020000|519|845|2019-02-04
035|518|10360000|538|841|2019-02-05
036|890|17800000|542|818|2019-02-06
037|306|6120000|522|800|2019-02-07
038|293|5860000|509|888|2019-02-08
039|527|10540000|521|888|2019-02-09
040|958|19160000|578|839|2019-02-10
041|133|2660000|557|830|2019-02-11
042|226|4520000|532|824|2019-02-12
043|897|17940000|567|827|2019-02-13
044|507|10140000|530|800|2019-02-14
045|951|19020000|573|841|2019-02-15
046|524|10480000|573|883|2019-02-16
047|771|15420000|598|867|2019-02-17
048|386|7720000|560|802|2019-02-18
049|957|19140000|565|843|2019-02-19
050|604|12080000|587|879|2019-02-20
051|345|6900000|535|860|2019-02-21
052|927|18540000|500|886|2019-02-22
053|761|15220000|541|802|2019-02-23
054|483|9660000|541|862|2019-02-24
055|869|17380000|590|850|2019-02-25
056|889|17780000|591|881|2019-02-26
057|441|8820000|576|860|2019-02-27
058|104|2080000|502|866|2019-02-28
059|128|2560000|574|899|2019-03-01
060|250|5000000|587|872|2019-03-02
061|350|7000000|594|807|2019-03-03
062|252|5040000|506|875|2019-03-04
063|754|15080000|580|888|2019-03-05
064|936|18720000|569|801|2019-03-06
065|119|2380000|519|888|2019-03-07
066|529|10580000|535|835|2019-03-08
067|655|13100000|527|890|2019-03-09
068|369|7380000|567|893|2019-03-10
069|444|8880000|538|803|2019-03-11
070|410|8200000|590|832|2019-03-12
071|210|4200000|544|870|2019-03-13
072|673|13460000|538|878|2019-03-14
073|838|16760000|597|870|2019-03-15
